road,chainage,lrp,lat,lon,gap,type,name,length
Z5046,20.51,LRP020d,24.3954441,89.3976108,BS,Bridge,Start of Bridge,25.65
Z5046,20.54,LRP020e,24.3955552,89.397333,BE,Bridge,End of Bridge,25.65
Z5046,21.0,LRP021,24.3983886,89.3941108,,KmPost,Km post missing,25.65
Z5046,21.37,LRP021a,24.4007222,89.3915274,,Culvert,2 vent Box Culvert,25.65
Z5046,22.0,LRP022,24.4045833,89.3870552,,KmPost,Km post missing,25.65
Z5046,22.47,LRP022a,24.4076111,89.3839163,,Culvert,Pipe  culvert,25.65
Z5046,22.56,LRP022b,24.4076667,89.3838052,,Culvert,Box Culvert,25.65
Z5046,23.0,LRP023,24.4104444,89.3807493,,KmPost,Km post missing,25.65
Z5046,23.55,LRP023a,24.4144167,89.3776104,,Culvert,Box culvert,25.65
Z5046,24.0,LRP024,24.4178327,89.3753882,,KmPost,Km post missing,25.65
Z5046,24.45,LRP024a,24.4219716,89.3727216,,Culvert,Box Culvert,25.65
Z5046,25.0,LRP025,24.4257771,89.3711104,,KmPost,Km post missing,25.65
Z5046,25.65,LRPE,24.4295827,89.3714716,,Others,End at Shahid minar Chattar and meet with Z 5041 Taras Sirajganj .,25.65
Z5049,0.0,LRPS,24.4328327,89.3643056,,Others,"Start of road from Z 6032 Wapda Barrage more,Taras,Sirajganj.",25.75
Z5049,0.182,LRPSa,24.4345552,89.3637778,,Culvert,Box Culvert,25.75
Z5049,0.28,LRPSb,24.4353886,89.3634167,,"SideRoad,Left",Left Z 5208 to Singhra.,25.75
Z5049,0.29,LRP001,24.435525606756755,89.3633885445946,,KmPost,Ranirhat 14 Km,25.75
Z5049,0.428,LRP001a,24.4374163,89.363,,Culvert,Box culvert,25.75
Z5049,1.28,LRP002,24.4433886,89.3593056,,KmPost,Ranirhat 13 Km,25.75
Z5049,2.28,LRP003,24.4490274,89.3557778,,KmPost,Km post missing,25.75
Z5049,2.463,LRP003a,24.4530556,89.3544444,,Culvert,Box culvert,25.75
Z5049,3.063,LRP003b,24.4577778,89.3547778,,Culvert,Box Culvert,25.75
Z5049,3.255,LRP004,24.4603056,89.3552778,,KmPost,Ranirhat 11Km,25.75
Z5049,4.189,LRP004a,24.468666,89.3568889,,Culvert,Box culvert,25.75
Z5049,4.25,LRP005,24.4691938,89.357,,KmPost,Ranirhat 10 Km,25.75
Z5049,4.767,LRP005a,24.4738049,89.3578056,,Culvert,Box culvert,25.75
Z5049,5.27,LRP006,24.4781104,89.3578056,,KmPost,Ranirhat 9 Km,25.75
Z5049,6.27,LRP007,24.485083,89.3580556,,KmPost,Km post missing,25.75
Z5049,6.606,LRP007a,24.4904719,89.3582778,,Culvert,Box Culvert,25.75
Z5049,7.25,LRP008,24.4961941,89.3587222,,KmPost,Ranirhat 7 Km,25.75
Z5049,8.25,LRP009,24.5029167,89.3597222,,KmPost,Km post missing,25.75
Z5049,8.901,LRP009a,24.5109722,89.3600278,,Culvert,Box culvert,25.75
Z5049,9.25,LRP010,24.512,89.3599722,,KmPost,Km post missing,25.75
Z5049,10.25,LRP011,24.5210549,89.3594722,,KmPost,Km post missing,25.75
Z5049,11.25,LRP012,24.5303327,89.359,,KmPost,Km post missing,25.75
Z5049,12.25,LRP013,24.5392774,89.3584722,,KmPost,Km post missing,25.75
Z5049,13.25,LRP014,24.5483608,89.3585,,KmPost,Km post missing,25.75
Z5049,14.25,LRP015,24.5574444,89.3583889,,KmPost,Km Post Missing,25.75
Z5049,14.328,LRP015a,24.5583333,89.3584722,,Culvert,Box Culvert,25.75
Z5049,15.25,LRP016,24.5635833,89.3652778,,KmPost,Km Post Missing,25.75
Z5049,16.25,LRP017,24.570666,89.3715827,,KmPost,Km Post Missing,25.75
Z5049,17.25,LRP018,24.5756938,89.3799993,,KmPost,Km Post Missing,25.75
Z5049,17.285,LRP018a,24.5760549,89.3805549,,Others / Others,Start RHD Bogra / Start RHD Bogra,25.75
Z5049,18.25,LRP019,24.5810827,89.3881941,,KmPost,Km Post Missing,25.75
Z5049,19.057,LRP019a,24.581416,89.3886386,,Culvert,Box culvert,25.75
Z5049,19.058,LRP019b,24.5841663,89.393833,,Culvert,Box Culvert,25.75
Z5049,19.25,LRP020,24.58619388347108,89.3954638892562,,KmPost,Km Post Missing,25.75
Z5049,19.3,LRP020a,24.5867219,89.3958886,,Culvert,Box culvert,25.75
Z5049,19.865,LRP020b,24.590833,89.3992497,,Culvert,Box Culvert,25.75
Z5049,20.25,LRP021,24.5937774,89.4016111,,KmPost,Km Post Missing,25.75
Z5049,20.463,LRP021a,24.595583,89.4024167,,Culvert,Box Culvert,25.75
Z5049,21.19,LRP021b,24.6003056,89.4074167,,Culvert,Box Culvert,25.75
Z5049,21.25,LRP022,24.6005833,89.4076944,,KmPost,Km Post Missing,25.75
Z5049,21.398,LRP022a,24.6031389,89.4098611,,Culvert,Box Culvert,25.75
Z5049,21.945,LRP022b,24.6074167,89.4125556,,Culvert,Box culvert,25.75
Z5049,22.25,LRP023,24.6080278,89.413,,KmPost,Km Post Missing,25.75
Z5049,23.25,LRP024,24.6155833,89.417666,,KmPost,Km Post Missing,25.75
Z5049,23.415,LRP024a,24.6163611,89.418916,,Culvert,Box Culvert,25.75
Z5049,23.565,LRP024b,24.6170271,89.4207216,,Culvert,Box Culvert,25.75
Z5049,24.166,LRP024c,24.6182493,89.4258604,,Culvert,Box Culvert,25.75
Z5049,24.25,LRP025,24.618416,89.4267771,,KmPost,Km Post Missing,25.75
Z5049,24.388,LRP025a,24.6185827,89.4280827,,Culvert,Box Culvert,25.75
Z5049,25.25,LRP026,24.6242771,89.4329438,,KmPost,Km Post Missing,25.75
Z5049,25.735,LRP026a,24.6266938,89.436833,,Culvert,Box culvert,25.75
Z5049,25.75,LRPE,24.6267493,89.4368608,,Others,"End at  Raniraht  more and meet with N5,Sherpur,Bogra.",25.75
Z5061,0.0,LRPS,23.9181382,90.1545278,,Others,Road start with N-5,29.583
Z5061,0.98,LRP001,23.9263882,90.15275,,KmPost,Info missing,29.583
Z5061,1.98,LRP002,23.9323049,90.15025,,KmPost,Info missing,29.583
Z5061,2.98,LRP003,23.9381663,90.1427774,,KmPost,Info missing,29.583
Z5061,3.594,LRP003a,23.9409441,90.1378052,,Culvert,Box Culvert,29.583
Z5061,3.98,LRP004,23.9420552,90.1341663,,KmPost,Info missing,29.583
Z5061,4.98,LRP005,23.9448608,90.124916,,KmPost,Broken,29.583
Z5061,5.98,LRP006,23.9453052,90.11525,,KmPost,Info missing,29.583
Z5061,6.205,LRP006a,23.945333,90.1128056,BS,Bridge,Bridge start,29.583
Z5061,6.27,LRP006b,23.9453608,90.1124722,BE,Bridge,Bridge End,29.583
Z5061,6.586,LRP006c,23.9466941,90.1098056,BS,Bridge,Bridge start,29.583
Z5061,6.604,LRP006d,23.9468052,90.1096667,BE,Bridge,Bridge End,29.583
Z5061,6.97,LRP007,23.948583,90.1066667,,KmPost,Info missing,29.583
Z5061,7.822,LRP007a,23.9521667,90.0993886,BS,Bridge,Bridge start,29.583
Z5061,7.853,LRP007b,23.9523056,90.0990552,BE,Bridge,Bridge End,29.583
Z5061,7.97,LRP008,23.9528889,90.0981108,,KmPost,Info missing,29.583
Z5061,8.455,LRP008a,23.9544167,90.0936663,,Culvert,Box Culvert,29.583
Z5061,8.96,LRP009,23.9561667,90.0891108,,KmPost,Info missing,29.583
Z5061,9.438,LRP009a,23.9585278,90.0856663,,Culvert,Box Culvert,29.583
Z5061,9.97,LRP010,23.9609444,90.0811938,,KmPost,Info missing,29.583
Z5061,10.461,LRP010a,23.9623889,90.077166,,"SideRoad,Left",Road to saturia ( Z5062 ),29.583
Z5061,10.97,LRP011,23.9673327,90.0776938,,KmPost,Km post missing,29.583
Z5061,11.628,LRP011a,23.9731382,90.0782771,BS,Bridge,Bridge start,29.583
Z5061,11.634,LRP011b,23.9731938,90.0783049,BE,Bridge,Bridge End,29.583
Z5061,11.97,LRP012,23.9762493,90.078416,,KmPost,Km post missing,29.583
Z5061,12.317,LRP012a,23.9793882,90.0785271,BS,Bridge,Bridge start,29.583
Z5061,12.346,LRP012b,23.9796104,90.0785549,BE,Bridge,Bridge End,29.583
Z5061,12.97,LRP013,23.9852774,90.0787216,,KmPost,Km post missing,29.583
Z5061,13.075,LRP013a,23.9862219,90.0787493,BS,Bridge,Bridge start,29.583
Z5061,13.111,LRP013b,23.9865274,90.0787771,BE,Bridge,Bridge End,29.583
Z5061,13.451,LRP014,23.989583,90.078916,,KmPost,Info missing,29.583
Z5061,14.451,LRP015,23.998583,90.0787771,,KmPost,Info missing,29.583
Z5061,14.753,LRP015a,24.0012778,90.0788604,,Culvert,Box Culvert,29.583
Z5061,15.451,LRP016,24.0075833,90.0788327,,KmPost,Info missing,29.583
Z5061,16.451,LRP017,24.0154167,90.0752216,,KmPost,Km post missing,29.583
Z5061,16.584,LRP017a,24.0165833,90.0755271,GS,Others,The road Discontinues,29.583
Z5061,18.983,LRP019a,24.0273882,90.0643056,GE,Culvert,Box Culvert/ The road Restarts,29.583
Z5061,19.451,LRP020,24.028916,90.0636667,,KmPost,Km post missing,29.583
Z5061,20.083,LRP020a,24.0308327,90.0630833,,Others / Others,End fo Manikganj Road Division / End fo Manikganj Road Division,29.583
Z5061,20.451,LRP021,24.0398886,90.0628333,,KmPost,Km post missing,29.583
Z5061,20.473,LRP021a,24.0399441,90.0630278,GS,Others,River start,29.583
Z5061,20.673,LRP021b,24.0406663,90.064,GE,Others,River ends,29.583
Z5061,21.451,LRP022,24.0416941,90.0702216,,KmPost,Km post missing,29.583
Z5061,21.733,LRP022a,24.042583,90.0714993,,Culvert,Box Culvert,29.583
Z5061,21.833,LRP022b,24.043083,90.0719993,,Others,End of Subbase road,29.583
Z5061,22.083,LRP022c,24.0447497,90.0740549,,Culvert,Box Culvert,29.583
Z5061,22.451,LRP023,24.0469997,90.0771104,,KmPost,Km post missing,29.583
Z5061,22.833,LRP023a,24.0480552,90.0786382,,Others,End fo Bituminous road,29.583
Z5061,22.883,LRP023b,24.0481108,90.0787216,,Culvert,Box Culvert,29.583
Z5061,23.083,LRP023c,24.0530833,90.0781104,,Culvert,Box Culvert,29.583
Z5061,23.233,LRP023d,24.0544722,90.0788327,,Others,End of Subbase road,29.583
Z5061,23.383,LRP023e,24.0561944,90.0792771,,Culvert,Box Culvert,29.583
Z5061,23.451,LRP024,24.0566944,90.0794716,,KmPost,Km post missing,29.583
Z5061,23.583,LRP024a,24.0571667,90.0797493,,Others,End fo Bituminous road,29.583
Z5061,23.933,LRP024b,24.0580833,90.0800271,,Culvert,Box Culvert,29.583
Z5061,24.18,LRP024c,24.0582222,90.0801104,GS,Others,River start,29.583
Z5061,24.253,LRP024d,24.0585278,90.080416,GE,Others,River ends,29.583
Z5061,24.283,LRP024e,24.0585833,90.0804716,,Others,Earthen road ends,29.583
Z5061,24.451,LRP025,24.0600278,90.0812771,,KmPost,Km post missing,29.583
Z5061,24.453,LRP025a,24.0600556,90.0813049,,Culvert,Box Culvert,29.583
Z5061,24.583,LRP025b,24.061082478125,90.08210610625,,Culvert,Box Culvert,29.583
Z5061,24.773,LRP025c,24.0625833,90.0832771,,Culvert,Box Culvert,29.583
Z5061,24.923,LRP025d,24.0636944,90.0834997,,Culvert,Box Culvert,29.583
Z5061,25.451,LRP026,24.0691938,90.0839997,,KmPost,Km post missing,29.583
Z5061,25.683,LRP026a,24.0700827,90.0848608,,Culvert,Box Culvert,29.583
Z5061,26.163,LRP026b,24.073916,90.0842219,,Others,End of subbase road,29.583
Z5061,26.303,LRP026c,24.0755271,90.0841941,,Culvert,Box Culvert,29.583
Z5061,26.451,LRP027,24.0764438,90.0846108,,KmPost,Km post missing,29.583
Z5061,26.973,LRP027a,24.0794993,90.0852497,BS,Bridge,Bridge start,29.583
Z5061,26.989,LRP027b,24.0797493,90.0852774,BE,Bridge,Bridge end,29.583
Z5061,27.083,LRP027c,24.0816382,90.0855274,,Culvert,Box Culvert,29.583
Z5061,27.201,LRP027d,24.0822493,90.0855274,,Others,Earth road ends,29.583
Z5061,27.451,LRP028,24.0839441,90.0854997,,KmPost,Km post missing,29.583
Z5061,27.643,LRP028a,24.0866663,90.0854719,,Others,Bituminous road ends,29.583
Z5061,27.763,LRP028b,24.086083,90.086083,BS,Bridge,Bridge start,29.583
Z5061,27.792,LRP028c,24.0864163,90.0861663,BE,Bridge,Bridge end,29.583
Z5061,28.451,LRP029,24.0913052,90.0885552,,KmPost,Km post missing,29.583
Z5061,28.595,LRP029a,24.0919163,90.0886941,,Others,Earth road ends,29.583
Z5061,28.884,LRP029b,24.0969997,90.088583,BS,Bridge,Bridge start,29.583
Z5061,28.934,LRP029c,24.0974441,90.0883052,BE,Bridge,Bridge end,29.583
Z5061,29.451,LRP030,24.1020556,90.0874441,,KmPost,Km post missing,29.583
Z5061,29.583,LRPE,24.1029722,90.0869997,,Others,The Road ends intresection N 403. Mirzapur old town road,29.583
Z5072,0.0,LRPS,24.676666,89.5290271,,Others,"Start at Dhunot more Intersection with Z 5405,Z 5401,Bogra.",52.17
Z5072,0.42,LRPSa,24.6791938,89.5310827,,Culvert,Box Culvert,52.17
Z5072,1.0,LRP001,24.6847774,89.5303882,,KmPost,Km post missing,52.17
Z5072,1.97,LRP002,24.692833,89.5317771,,KmPost,Infor.missing,52.17
Z5072,2.08,LRP002a,24.6930274,89.5308882,,Culvert,Box Culvert,52.17
Z5072,2.41,LRP002b,24.6942497,89.5282771,BS,Bridge,Start of bridge,52.17
Z5072,2.45,LRP002c,24.6944163,89.5277493,BE,Bridge,End of bridge,52.17
Z5072,3.13,LRP003,24.6987219,89.5236104,,KmPost,Information missing,52.17
Z5072,3.68,LRP003a,24.7035556,89.5242493,,Culvert,Box Culvert,52.17
Z5072,4.13,LRP004,24.7067222,89.5234716,,KmPost,Km post missing,52.17
Z5072,4.15,LRP004a,24.7068611,89.5233882,BS,Bridge,Start of Bridge,52.17
Z5072,4.19,LRP004b,24.7072778,89.5233049,BE,Bridge,End of Bridge,52.17
Z5072,4.69,LRP005,24.7112778,89.5218882,,KmPost,Information missing,52.17
Z5072,4.91,LRP005a,24.7128056,89.5213882,,Culvert,Five Box Culvert,52.17
Z5072,5.16,LRP005b,24.7149444,89.5212216,,Culvert,Box Culvert,52.17
Z5072,5.69,LRP006,24.7195271,89.5201382,,KmPost,Km post missing,52.17
Z5072,6.45,LRP006a,24.7258882,89.518916,,Culvert,Box Culvert,52.17
Z5072,6.79,LRP007,24.7288327,89.5185271,,KmPost,Information missing,52.17
Z5072,7.16,LRP007a,24.7314438,89.5195549,,Culvert,Pipe culvert,52.17
Z5072,7.45,LRP007b,24.7337219,89.5206938,,Culvert,2 Vent Box Culvert,52.17
Z5072,7.73,LRP007c,24.7361386,89.5209716,,Culvert,Pipe Culvert,52.17
Z5072,7.79,LRP008,24.7366941,89.5207493,,KmPost,Km post missing,52.17
Z5072,8.71,LRP008a,24.7441941,89.5218049,,Culvert,Pipe Culvert,52.17
Z5072,8.88,LRP009,24.7457497,89.5223604,,KmPost,Information missing,52.17
Z5072,9.57,LRP009a,24.7515,89.5244993,,Culvert,Box Culvert,52.17
Z5072,9.95,LRP009b,24.7544444,89.5255549,,Culvert,Box Culvert,52.17
Z5072,10.22,LRP010,24.7622222,89.528666,,KmPost,Infor.missing,52.17
Z5072,10.99,LRP010a,24.7631944,89.5289993,,Culvert,Box Culvert,52.17
Z5072,11.22,LRP011,24.7651389,89.5298327,,KmPost,Km post missing,52.17
Z5072,11.64,LRP011a,24.7685549,89.5313604,,Others,Start of River,52.17
Z5072,12.155,LRP011b,24.7682216,89.5262771,,Others,End of River,52.17
Z5072,12.22,LRP012,24.7684438,89.5257216,,KmPost,Km post missing,52.17
Z5072,13.22,LRP013,24.7721104,89.5183049,,KmPost,Km post missing,52.17
Z5072,13.412,LRP013a,24.7726104,89.5165556,,Culvert,Pipe Culvert,52.17
Z5072,13.64,LRP013b,24.773166,89.5143333,,Culvert,Box Culvert,52.17
Z5072,13.941,LRP013c,24.7737216,89.5114722,BS,Bridge,Bridge start,52.17
Z5072,13.996,LRP013d,24.7738049,89.5109444,BE,Bridge,Bridge end,52.17
Z5072,14.215,LRP013e,24.7739438,89.5088056,,Culvert / KmPost,Box Culvert / Km post missing,52.17
Z5072,14.61,LRP014a,24.774166,89.505,BS,Bridge,Bridge start,52.17
Z5072,14.64,LRP014b,24.7741938,89.5046944,BE,Bridge,Bridge end,52.17
Z5072,15.22,LRP015,24.7757216,89.4995552,,KmPost,Km post missing,52.17
Z5072,15.61,LRP015a,24.7768882,89.4957774,BS,Bridge,Bridge start,52.17
Z5072,15.65,LRP015b,24.7770271,89.4953886,BE,Bridge,Bridge end,52.17
Z5072,15.91,LRP015c,24.7784438,89.493333,,Culvert,Box Culvert,52.17
Z5072,16.13,LRP015d,24.7796938,89.4917219,,Culvert,Box Culvert,52.17
Z5072,16.17,LRP015e,24.7798604,89.4913886,,Culvert,Four Box Culvert,52.17
Z5072,16.22,LRP015f,24.7799716,89.4909997,,"SideRoad,Left / KmPost",Side road left Z 5050 to Bagbari / Km post missing,52.17
Z5072,16.66,LRP016a,24.7835552,89.4901386,,Culvert,Box Culvert,52.17
Z5072,17.06,LRP017,24.7862774,89.4889163,,KmPost,Km post broken,52.17
Z5072,17.71,LRP017a,24.7909163,89.4909163,,Culvert,Box Culvert,52.17
Z5072,17.91,LRP017b,24.7921386,89.4922774,,Culvert,Box Culvert,52.17
Z5072,18.06,LRP018,24.7928886,89.4934441,,KmPost,Km post missing,52.17
Z5072,18.33,LRP018a,24.7946663,89.4947497,,Culvert,Box Culvert,52.17
Z5072,18.53,LRP018b,24.796364814285717,89.4945751,,Culvert,Box Culvert,52.17
Z5072,19.03,LRP018c,24.8006111,89.4941386,,Culvert,Box Culvert,52.17
Z5072,19.29,LRP019,24.8028889,89.4936941,,KmPost,Infor.missing,52.17
Z5072,19.59,LRP019a,24.8053333,89.4927774,,Culvert,Box Culvert,52.17
Z5072,20.29,LRP020,24.80975,89.4956941,,KmPost,Km post missing,52.17
Z5072,20.75,LRP020a,24.8123333,89.4977497,,Culvert,Box Culvert,52.17
Z5072,21.07,LRP020b,24.8144444,89.4988608,,Culvert,Box Culvert,52.17
Z5072,21.29,LRP021,24.816666,89.4991663,,KmPost,Km post missing,52.17
Z5072,21.76,LRP021a,24.8204438,89.5,,Culvert,2 Vent Box Culvert,52.17
Z5072,22.0,LRP021b,24.8206104,89.4967497,,Culvert,2 Vent Box Culvert,52.17
Z5072,22.45,LRP022,24.8225549,89.4932774,,KmPost,Infor.missing,52.17
Z5072,22.96,LRP022a,24.8251104,89.4892219,,Culvert,Box Culvert,52.17
Z5072,23.43,LRP022b,24.8277493,89.4852497,,Culvert,Box Culvert,52.17
Z5072,23.45,LRP023,24.8282216,89.4844719,,KmPost,Km post missing,52.17
Z5072,23.65,LRP023a,24.828666,89.483833,BS,Bridge,Baily bridge start,52.17
Z5072,23.71,LRP023b,24.8292216,89.483583,BE,Bridge,Baily bridge end,52.17
Z5072,23.97,LRP023c,24.8308327,89.4818882,BS,Bridge,Baily bridge start,52.17
Z5072,24.0,LRP023d,24.830916,89.4816938,BE,Bridge,Baily bridge end,52.17
Z5072,24.27,LRP023e,24.8325549,89.479666,,"SideRoad,Right",Z 5051 to Baiguni,52.17
Z5072,24.85,LRP024,24.8338608,89.4694438,,KmPost,Infor.missing,52.17
Z5072,25.17,LRP024a,24.8340274,89.4663056,,Culvert,Box Culvert,52.17
Z5072,25.31,LRP024b,24.8342219,89.4648611,,Culvert,Box Culvert,52.17
Z5072,25.81,LRP024c,24.8352219,89.4602222,,Culvert,Box Culvert,52.17
Z5072,25.91,LRP025,24.8358052,89.4594722,,KmPost,Infor.missing,52.17
Z5072,26.03,LRP025a,24.8361108,89.4582778,,Culvert,Box Culvert,52.17
Z5072,26.37,LRP025b,24.8386941,89.4577222,,Culvert,Slab Culvert,52.17
Z5072,26.7,LRP025c,24.8384441,89.4545556,,Culvert,Box Culvert,52.17
Z5072,26.87,LRP026,24.8385552,89.453,,KmPost,Bogra 8 km,52.17
Z5072,26.99,LRP026a,24.8381386,89.4518056,,Culvert,Slab Culvert,52.17
Z5072,27.5,LRP026b,24.8386941,89.4469441,,"Turnoff,Left",Z 5040 to Bagbari,52.17
Z5072,27.87,LRP027,24.8396108,89.4436941,,KmPost,Km post missing,52.17
Z5072,27.95,LRP027a,24.8397497,89.4429163,,Culvert,Box Culvert,52.17
Z5072,28.87,LRP028,24.8461108,89.4413886,,KmPost,Km post missing,52.17
Z5072,29.21,LRP028a,24.8492219,89.4419719,,Culvert,Pipe Culvert,52.17
Z5072,29.53,LRP028b,24.8519167,89.4425274,,Culvert,Box Culvert,52.17
Z5072,29.81,LRP028c,24.8544444,89.4429441,,Culvert,Pipe Culvert,52.17
Z5072,29.87,LRP029,24.8549722,89.443083,,KmPost,Km post missing,52.17
Z5072,30.03,LRP029a,24.8564444,89.4434441,,Culvert,Pipe Culvert,52.17
Z5072,30.75,LRP029b,24.8621944,89.4452497,,Culvert,Box Culvert,52.17
Z5072,31.3,LRP029c,24.8671938,89.4453052,,Culvert,Box Culvert,52.17
Z5072,31.32,LRP030,24.8691938,89.4464163,,KmPost,Gabtoli 2 km,52.17
Z5072,32.0,LRP030a,24.8723049,89.447833,BS,Bridge,Baily bridge start,52.17
Z5072,32.05,LRP030b,24.8726938,89.4479163,BE,Bridge,Baily bridge end,52.17
Z5072,32.39,LRP031,24.8778327,89.4484997,,KmPost,Gabtoli 1 km,52.17
Z5072,32.62,LRP031a,24.8797771,89.4493608,,"SideRoad,Right",Z 5032 to Sariakandi,52.17
Z5072,32.76,LRP031b,24.880166,89.4480552,,"SideRoad,Left",Z 5032 to Bogra,52.17
Z5072,32.99,LRP031c,24.8818604,89.4491941,,RailRoadCrossing,Rail road crossing,52.17
Z5072,33.53,LRP032,24.8861941,89.4508611,,KmPost,Km post missing,52.17
Z5072,33.65,LRP032a,24.8872497,89.4510278,,Culvert,Box Culvert,52.17
Z5072,33.82,LRP032b,24.8899997,89.4513056,,Culvert,Box Culvert,52.17
Z5072,34.53,LRP033,24.8936386,89.4547778,,KmPost,Km post missing,52.17
Z5072,34.54,LRP033a,24.8936663,89.4547778,,Culvert,2 Vent Box Culvert,52.17
Z5072,34.965,LRP033b,24.8955274,89.4583333,BS,Bridge,Bridge start,52.17
Z5072,35.002,LRP033c,24.895833,89.4585278,BE,Bridge,Bridge end,52.17
Z5072,35.31,LRP033d,24.9052222,89.4575556,,Culvert,Box Culvert,52.17
Z5072,35.53,LRP034,24.9072222,89.4578611,,KmPost,Km post missing,52.17
Z5072,35.575,LRP034a,24.9075,89.4579722,,"SideRoad,Left",Z 5073 to Pirgachha,52.17
Z5072,36.245,LRP034b,24.91275,89.4564444,,Culvert,Box Culvert,52.17
Z5072,36.53,LRP035,24.9151667,89.4546667,,KmPost,Km post missing,52.17
Z5072,36.74,LRP035a,24.9168049,89.454,BS,Bridge,Bridge start,52.17
Z5072,36.794,LRP035b,24.917166,89.4536111,BE,Bridge,Bridge end,52.17
Z5072,37.53,LRP036,24.9227493,89.4500833,,KmPost,Km post missing,52.17
Z5072,37.92,LRP036a,24.9254716,89.4479719,,Culvert,Box Culvert,52.17
Z5072,38.385,LRP036b,24.9291382,89.4456663,,Culvert,Box Culvert,52.17
Z5072,38.53,LRP037,24.930166,89.4452774,,KmPost,Km post missing,52.17
Z5072,38.61,LRP037a,24.9306382,89.4457774,BS,Bridge,Baily bridge start,52.17
Z5072,38.63,LRP037b,24.9307771,89.4459441,BE,Bridge,Baily bridge end,52.17
Z5072,38.8,LRP037c,24.9321382,89.4463052,,Culvert,Box Culvert,52.17
Z5072,39.43,LRP037d,24.9373886,89.4481941,,Culvert,Box Culvert,52.17
Z5072,39.53,LRP038,24.9382774,89.4475274,,KmPost,Km post missing,52.17
Z5072,40.21,LRP038a,24.9417497,89.4421941,,Culvert,Box Culvert,52.17
Z5072,40.54,LRP039,24.942583,89.4392774,,KmPost,Km post missing,52.17
Z5072,40.56,LRP039a,24.9426663,89.4391108,,Culvert,Box Culvert,52.17
Z5072,41.31,LRP039b,24.9436663,89.4329993,,Culvert,Box Culvert,52.17
Z5072,41.51,LRP039c,24.9439163,89.4308604,,Culvert,Box Culvert,52.17
Z5072,41.53,LRP040,24.9439997,89.430666,,KmPost,Km post missing,52.17
Z5072,42.53,LRP041,24.9466386,89.4213604,,KmPost,Km post missing,52.17
Z5072,42.69,LRP041a,24.9472774,89.4201104,,Culvert,Box Culvert,52.17
Z5072,43.38,LRP041b,24.9487497,89.4135556,,Culvert,Box Culvert,52.17
Z5072,43.53,LRP042,24.9489163,89.4121111,,KmPost,Km post missing,52.17
Z5072,44.53,LRP043,24.9515833,89.4029722,,KmPost,Km post missing,52.17
Z5072,45.53,LRP044,24.9598889,89.402,,KmPost,Km post missing,52.17
Z5072,45.63,LRP044a,24.96075,89.4020833,,Culvert,2 Vent Box Culvert,52.17
Z5072,46.495,LRP044b,24.9675549,89.4037222,,Culvert,Box Culvert,52.17
Z5072,46.53,LRP045,24.967916,89.4037778,,KmPost,Km post missing,52.17
Z5072,47.25,LRP045a,24.9742216,89.4031389,,Culvert,Box Culvert,52.17
Z5072,47.53,LRP046,24.9763049,89.4038611,,KmPost,Km post missing,52.17
Z5072,47.59,LRP046a,24.9768049,89.4037778,,Culvert,Box culvert,52.17
Z5072,48.1,LRP046b,24.9806104,89.4014722,,Culvert,Box Culvert,52.17
Z5072,48.53,LRP047,24.9844719,89.4007222,,KmPost,Km post missing,52.17
Z5072,49.53,LRP048,24.9883886,89.3933886,,KmPost,Km post missing,52.17
Z5072,50.53,LRP049,24.9907219,89.3846386,,KmPost,Km post missing,52.17
Z5072,50.55,LRP049a,24.990833,89.3846386,,Culvert,Box Culvert,52.17
Z5072,50.91,LRP049b,24.9911941,89.381166,,Culvert,Box Culvert,52.17
Z5072,51.34,LRP049c,24.9926386,89.3778604,,Culvert,Box Culvert,52.17
Z5072,51.53,LRP050,24.9941941,89.3769716,,KmPost,Km post missing,52.17
Z5072,51.94,LRP050a,24.9965274,89.3739716,,Culvert,Box Culvert,52.17
Z5072,52.17,LRPE,24.9973886,89.3719438,,Others,"End at Chowkirghat In Mokamtala and meet with N5,Bogra.",52.17
Z5075,0.0,LRPS,25.3913886,89.4652778,,Others,Start at Sadullahpur Chowrasta Intersection at Z5553 Gaibandha.,44.15
Z5075,0.726,LRPSa,25.3936108,89.4589444,,Culvert,culvert start,44.15
Z5075,0.741,LRPSb,25.3936941,89.4588333,,Culvert,Culvert end,44.15
Z5075,1.12,LRP001,25.3941386,89.4548056,,KmPost,Info missing,44.15
Z5075,1.37,LRP001a,25.394333,89.4525,,Culvert,Slab Culvert,44.15
Z5075,1.81,LRP001b,25.3941941,89.448083,,Culvert,Box Culvert,44.15
Z5075,2.052,LRP002,25.3942497,89.4456663,,KmPost,Information Missing,44.15
Z5075,2.35,LRP002a,25.3940552,89.4424163,,Culvert,Slab Culvert,44.15
Z5075,2.54,LRP002b,25.3944719,89.4382219,,Culvert,Culvert start,44.15
Z5075,2.74,LRP002c,25.3944719,89.4380552,,Culvert,Culvert end,44.15
Z5075,2.98,LRP003,25.3946386,89.4365274,,KmPost,Information Missing,44.15
Z5075,3.596,LRP004,25.3964163,89.4310271,,KmPost,Information Missing,44.15
Z5075,4.105,LRP004a,25.3979997,89.4263049,,Culvert,Box Culvert,44.15
Z5075,4.812,LRP004b,25.3998608,89.4214438,,Culvert,Pipe Culvert,44.15
